"id_unidade";"unidade";"natureza_despesa";"ano";"valor"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"SERV PESSOA FÍSICA";"2001.0";"         4816.00"
"19";"SUPERINTENDENCIA DE COMUNICACAO";"AUX FINANCEIRO ESTUDANTE";"2001.0";"           480.00"
"19";"SUPERINTENDENCIA DE COMUNICACAO";"CONTRIBUICOES";"2001.0";"         5140.40"
"19";"SUPERINTENDENCIA DE COMUNICACAO";"LOC MÃO-DE-OBRA";"2001.0";"        18560.90"
"19";"SUPERINTENDENCIA DE COMUNICACAO";"MATERIAL DE CONSUMO";"2001.0";"        61228.45"
"19";"SUPERINTENDENCIA DE COMUNICACAO";"SERV PESSOA FÍSICA";"2001.0";"         5220.50"
"19";"SUPERINTENDENCIA DE COMUNICACAO";"SERV PESSOA JURÍDICA";"2001.0";"        38103.73"
"2";"SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO";"MATERIAL DE CONSUMO";"2001.0";"        13357.86"
"2";"SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO";"LOC MÃO-DE-OBRA";"2001.0";"         2465.98"
"2";"SUPERINTENDÊNCIA DE INFORMÁTICA - SINFO";"SERV PESSOA JURÍDICA";"2001.0";"        22378.38"
"20";"SUPERINTENDÊNCIA DE INFRAESTRUTURA";"SERV PESSOA JURÍDICA";"2001.0";"        23088.20"
"20";"SUPERINTENDÊNCIA DE INFRAESTRUTURA";"SERV PESSOA FÍSICA";"2001.0";"         1680.00"
"20";"SUPERINTENDÊNCIA DE INFRAESTRUTURA";"LOC MÃO-DE-OBRA";"2001.0";"        30375.43"
"20";"SUPERINTENDÊNCIA DE INFRAESTRUTURA";"MATERIAL DE CONSUMO";"2001.0";"       209112.06"
"20";"SUPERINTENDÊNCIA DE INFRAESTRUTURA";"OBRIGAÇÕES CONTRIBUTIVAS";"2001.0";"           224.00"
"1451";"SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL";"MATERIAL DE CONSUMO";"2001.0";"       987952.32"
"1451";"SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL";"CUSTEIO";"2001.0";"         5894.05"
"1451";"SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO CENTRAL";"SERV PESSOA JURÍDICA";"2001.0";"           759.00"
"1430";"SUSTENTAÇÃO DE ESTOQUE DO ALMOXARIFADO DA SUP INFRAESTRUTURA";"MATERIAL DE CONSUMO";"2001.0";"        42620.40"
"1496";"TRILHAS POTIGUARES";"MATERIAL DE CONSUMO";"2001.0";"         3519.25"
"1496";"TRILHAS POTIGUARES";"SERV PESSOA JURÍDICA";"2001.0";"         1873.00"
"1496";"TRILHAS POTIGUARES";"DIÁRIAS";"2001.0";"        11000.00"
"1496";"TRILHAS POTIGUARES";"AUX FINANCEIRO ESTUDANTE";"2001.0";"         1500.00"
"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"CUSTEIO";"2001.0";"        10691.00"
"1457";"ACERVO BIBLIOGRÁFICO";"EQUIP MATERIAL PERMANENTE";"2002.0";"       273559.63"
"1457";"ACERVO BIBLIOGRÁFICO";"CUSTEIO";"2002.0";"         8734.45"
"1457";"ACERVO BIBLIOGRÁFICO";"SERV PESSOA JURÍDICA";"2002.0";"           467.30"
"21";"BIBLIOTECA CENTRAL ZILA MAMEDE";"SERV PESSOA JURÍDICA";"2002.0";"        81791.01"
"21";"BIBLIOTECA CENTRAL ZILA MAMEDE";"LOC MÃO-DE-OBRA";"2002.0";"        49634.14"
"21";"BIBLIOTECA CENTRAL ZILA MAMEDE";"INDENIZAÇÕES E RESTITUIÇÕE";"2002.0";"         3123.00"
"21";"BIBLIOTECA CENTRAL ZILA MAMEDE";"EQUIP MATERIAL PERMANENTE";"2002.0";"         9400.00"
"21";"BIBLIOTECA CENTRAL ZILA MAMEDE";"MATERIAL DE CONSUMO";"2002.0";"        26601.25"
"1472";"BOLSA DE APOIO ADMINISTRATIVO E APOIO TÉCNICO DA UFRN";"SERV PESSOA JURÍDICA";"2002.0";"        19600.00"
"1472";"BOLSA DE APOIO ADMINISTRATIVO E APOIO TÉCNICO DA UFRN";"AUX FINANCEIRO ESTUDANTE";"2002.0";"     1069948.00"
"440";"CENTRO DE BIOCIÊNCIAS";"MATERIAL DE CONSUMO";"2002.0";"           359.28"
"440";"CENTRO DE BIOCIÊNCIAS";"SERV PESSOA JURÍDICA";"2002.0";"        10684.45"
"440";"CENTRO DE BIOCIÊNCIAS";"EQUIP MATERIAL PERMANENTE";"2002.0";"           293.54"
"440";"CENTRO DE BIOCIÊNCIAS";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           150.00"
"440";"CENTRO DE BIOCIÊNCIAS";"SERV PESSOA FÍSICA";"2002.0";"           750.00"
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"MATERIAL DE CONSUMO";"2002.0";"        42266.80"
"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"SERV PESSOA JURÍDICA";"2002.0";"         3263.04"
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"SERV PESSOA JURÍDICA";"2002.0";"            80.55"
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"SERV PESSOA FÍSICA";"2002.0";"           333.33"
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"EQUIP MATERIAL PERMANENTE";"2002.0";"         4164.80"
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"LOC MÃO-DE-OBRA";"2002.0";"         2988.30"
"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"            66.67"
"442";"CENTRO DE CIÊNCIAS HUMANAS. LETRAS E ARTES";"EQUIP MATERIAL PERMANENTE";"2002.0";"         3478.00"
"442";"CENTRO DE CIÊNCIAS HUMANAS. LETRAS E ARTES";"SERV PESSOA JURÍDICA";"2002.0";"         6647.04"
"442";"CENTRO DE CIÊNCIAS HUMANAS. LETRAS E ARTES";"LOC MÃO-DE-OBRA";"2002.0";"         2180.50"
"442";"CENTRO DE CIÊNCIAS HUMANAS. LETRAS E ARTES";"MATERIAL DE CONSUMO";"2002.0";"           372.00"
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"SERV PESSOA JURÍDICA";"2002.0";"        35766.45"
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"AUX FINANCEIRO ESTUDANTE";"2002.0";"           250.00"
"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"LOC MÃO-DE-OBRA";"2002.0";"         1937.60"
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"EQUIP MATERIAL PERMANENTE";"2002.0";"         2920.00"
"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"SERV PESSOA JURÍDICA";"2002.0";"         6935.12"
"445";"CENTRO DE TECNOLOGIA";"SERV PESSOA FÍSICA";"2002.0";"         1600.00"
"445";"CENTRO DE TECNOLOGIA";"AUX FINANCEIRO ESTUDANTE";"2002.0";"           250.00"
"445";"CENTRO DE TECNOLOGIA";"EQUIP MATERIAL PERMANENTE";"2002.0";"        13461.32"
"445";"CENTRO DE TECNOLOGIA";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           160.00"
"445";"CENTRO DE TECNOLOGIA";"SERV PESSOA JURÍDICA";"2002.0";"           480.00"
"1453";"COMISSÃO DE ENERGIA ELÉTRICA";"SERV PESSOA JURÍDICA";"2002.0";"         2700.00"
"1453";"COMISSÃO DE ENERGIA ELÉTRICA";"AUX FINANCEIRO ESTUDANTE";"2002.0";"           480.00"
"1453";"COMISSÃO DE ENERGIA ELÉTRICA";"MATERIAL DE CONSUMO";"2002.0";"         1914.00"
"1459";"COMPERVE/CONCURSOS";"AUX FINANCEIRO ESTUDANTE";"2002.0";"         7790.00"
"1459";"COMPERVE/CONCURSOS";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           545.93"
"1459";"COMPERVE/CONCURSOS";"SERV PESSOA FÍSICA";"2002.0";"         2729.59"
"326";"COMPLEXO HOSPITALAR E DE SAÚDE";"AUX FINANCEIRO ESTUDANTE";"2002.0";"           840.00"
"326";"COMPLEXO HOSPITALAR E DE SAÚDE";"EQUIP MATERIAL PERMANENTE";"2002.0";"         1569.00"
"326";"COMPLEXO HOSPITALAR E DE SAÚDE";"PASSAGENS";"2002.0";"         5156.21"
"326";"COMPLEXO HOSPITALAR E DE SAÚDE";"DIÁRIAS";"2002.0";"           562.57"
"326";"COMPLEXO HOSPITALAR E DE SAÚDE";"SERV PESSOA JURÍDICA";"2002.0";"         4520.00"
"326";"COMPLEXO HOSPITALAR E DE SAÚDE";"MATERIAL DE CONSUMO";"2002.0";"         1008.19"
"2436";"CONVÊNIOS FUNPEC";"RESIDÊNCIA MÉDICA";"2002.0";"           382.00"
"2436";"CONVÊNIOS FUNPEC";"CUSTEIO";"2002.0";"   127225066.00"
"2436";"CONVÊNIOS FUNPEC";"INDENIZAÇÕES E RESTITUIÇÕE";"2002.0";"        10000.00"
"2436";"CONVÊNIOS FUNPEC";"M";"2002.0";"           154.00"
"1450";"CRUTAC";"LOC MÃO-DE-OBRA";"2002.0";"         8330.87"
"1450";"CRUTAC";"MATERIAL DE CONSUMO";"2002.0";"         3000.96"
"1450";"CRUTAC";"SERV PESSOA JURÍDICA";"2002.0";"        63612.94"
"1450";"CRUTAC";"DIVEXERCÍCIOS ANTERIORES";"2002.0";"         6651.74"
"1475";"DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR";"LOC MÃO-DE-OBRA";"2002.0";"         1064.10"
"1475";"DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR";"SERV PESSOA JURÍDICA";"2002.0";"         4466.00"
"1475";"DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR";"MATERIAL DE CONSUMO";"2002.0";"        25689.96"
"1475";"DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR";"EQUIP MATERIAL PERMANENTE";"2002.0";"        13876.40"
"1475";"DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR";"INDENIZAÇÕES E RESTITUIÇÕE";"2002.0";"         1250.00"
"11";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"         5030.73"
"11";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"SERV PESSOA JURÍDICA";"2002.0";"         4336.50"
"11";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"SERV PESSOA FÍSICA";"2002.0";"        26053.63"
"11";"DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS";"CUSTEIO";"2002.0";"           180.00"
"283";"EDITORA UNIVERSITÁRIA";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           900.00"
"283";"EDITORA UNIVERSITÁRIA";"MATERIAL DE CONSUMO";"2002.0";"         5550.00"
"283";"EDITORA UNIVERSITÁRIA";"SERV PESSOA JURÍDICA";"2002.0";"        22864.48"
"283";"EDITORA UNIVERSITÁRIA";"LOC MÃO-DE-OBRA";"2002.0";"         4165.46"
"283";"EDITORA UNIVERSITÁRIA";"SERV PESSOA FÍSICA";"2002.0";"         9963.21"
"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"AUX FINANCEIRO ESTUDANTE";"2002.0";"        15798.00"
"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"PASSAGENS";"2002.0";"        12000.00"
"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"SERV PESSOA FÍSICA";"2002.0";"           662.00"
"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           132.40"
"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"MATERIAL DE CONSUMO";"2002.0";"       293060.77"
"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"LOC MÃO-DE-OBRA";"2002.0";"        83986.26"
"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"SERV PESSOA JURÍDICA";"2002.0";"       180167.75"
"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"EQUIP MATERIAL PERMANENTE";"2002.0";"         1404.40"
"284";"ESCOLA DE MÚSICA";"SERV PESSOA FÍSICA";"2002.0";"         4791.04"
"284";"ESCOLA DE MÚSICA";"DIÁRIAS";"2002.0";"         1465.06"
"284";"ESCOLA DE MÚSICA";"EQUIP MATERIAL PERMANENTE";"2002.0";"        33251.79"
"284";"ESCOLA DE MÚSICA";"LOC MÃO-DE-OBRA";"2002.0";"        12377.28"
"284";"ESCOLA DE MÚSICA";"MATERIAL DE CONSUMO";"2002.0";"         9471.46"
"284";"ESCOLA DE MÚSICA";"AUX FINANCEIRO ESTUDANTE";"2002.0";"        34060.00"
"284";"ESCOLA DE MÚSICA";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           958.22"
"284";"ESCOLA DE MÚSICA";"PASSAGENS";"2002.0";"        11259.67"
"284";"ESCOLA DE MÚSICA";"SERV PESSOA JURÍDICA";"2002.0";"        55003.91"
"205";"ESCOLA DE SAÚDE";"SERV PESSOA JURÍDICA";"2002.0";"         3430.07"
"205";"ESCOLA DE SAÚDE";"MATERIAL DE CONSUMO";"2002.0";"         2235.94"
"205";"ESCOLA DE SAÚDE";"AUX FINANCEIRO ESTUDANTE";"2002.0";"         3480.00"
"205";"ESCOLA DE SAÚDE";"PASSAGENS";"2002.0";"         2693.08"
"205";"ESCOLA DE SAÚDE";"EQUIP MATERIAL PERMANENTE";"2002.0";"         2587.50"
"1456";"FUNDO DE EXTENSÃO";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           617.20"
"1456";"FUNDO DE EXTENSÃO";"SERV PESSOA FÍSICA";"2002.0";"         3085.97"
"1456";"FUNDO DE EXTENSÃO";"AUX FINANCEIRO ESTUDANTE";"2002.0";"        10200.00"
"1456";"FUNDO DE EXTENSÃO";"MATERIAL DE CONSUMO";"2002.0";"        23654.17"
"1456";"FUNDO DE EXTENSÃO";"SERV PESSOA JURÍDICA";"2002.0";"       165873.71"
"1468";"FUNDO DE GRADUAÇÃO";"MATERIAL DE CONSUMO";"2002.0";"         2950.00"
"1468";"FUNDO DE GRADUAÇÃO";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           555.06"
"1468";"FUNDO DE GRADUAÇÃO";"PASSAGENS";"2002.0";"         5000.00"
"1468";"FUNDO DE GRADUAÇÃO";"SERV PESSOA FÍSICA";"2002.0";"         2775.33"
"1468";"FUNDO DE GRADUAÇÃO";"SERV PESSOA JURÍDICA";"2002.0";"        14322.90"
"1468";"FUNDO DE GRADUAÇÃO";"DIÁRIAS";"2002.0";"           356.99"
"1468";"FUNDO DE GRADUAÇÃO";"AUX FINANCEIRO ESTUDANTE";"2002.0";"         1680.00"
"1468";"FUNDO DE GRADUAÇÃO";"EQUIP MATERIAL PERMANENTE";"2002.0";"        15558.50"
"1455";"FUNDO DE PESQUISA";"SERV PESSOA JURÍDICA";"2002.0";"        11817.00"
"1455";"FUNDO DE PESQUISA";"DIÁRIAS";"2002.0";"         1334.22"
"1455";"FUNDO DE PESQUISA";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           210.52"
"1455";"FUNDO DE PESQUISA";"SERV PESSOA FÍSICA";"2002.0";"         1052.64"
"1455";"FUNDO DE PESQUISA";"MATERIAL DE CONSUMO";"2002.0";"         3936.90"
"1455";"FUNDO DE PESQUISA";"MATERIAL DE CONSUMO / DISTRIBUIÇÃO GRATUITA";"2002.0";"         1200.00"
"1455";"FUNDO DE PESQUISA";"AUX FINANCEIRO ESTUDANTE";"2002.0";"        13829.05"
"1455";"FUNDO DE PESQUISA";"PASSAGENS";"2002.0";"         8905.53"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"AUX FINANCEIRO ESTUDANTE";"2002.0";"           900.00"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"SERV PESSOA JURÍDICA";"2002.0";"        21863.84"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"PASSAGENS";"2002.0";"        22525.53"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"SERV PESSOA FÍSICA";"2002.0";"         1887.00"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"DIVEXERCÍCIOS ANTERIORES";"2002.0";"         2146.65"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"MATERIAL DE CONSUMO";"2002.0";"         5669.30"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           377.40"
"262";"GABINETE DO REITOR";"SERV PESSOA JURÍDICA";"2002.0";"       103182.11"
"262";"GABINETE DO REITOR";"LOC MÃO-DE-OBRA";"2002.0";"        25086.07"
"262";"GABINETE DO REITOR";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"         5440.42"
"262";"GABINETE DO REITOR";"PASSAGENS";"2002.0";"         5923.87"
"262";"GABINETE DO REITOR";"MATERIAL DE CONSUMO";"2002.0";"        12887.40"
"262";"GABINETE DO REITOR";"SERV PESSOA FÍSICA";"2002.0";"        21202.10"
"262";"GABINETE DO REITOR";"AUX FINANCEIRO ESTUDANTE";"2002.0";"         3000.00"
"1447";"GASTOS COMUNS";"LOC MÃO-DE-OBRA";"2002.0";"       396050.50"
"1447";"GASTOS COMUNS";"DIVEXERCÍCIOS ANTERIORES";"2002.0";"       732147.59"
"1447";"GASTOS COMUNS";"MATERIAL DE CONSUMO";"2002.0";"       132254.74"
"1447";"GASTOS COMUNS";"EQUIP MATERIAL PERMANENTE";"2002.0";"         1610.00"
"1447";"GASTOS COMUNS";"SERV PESSOA JURÍDICA";"2002.0";"     2585158.62"
"1447";"GASTOS COMUNS";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"         2646.94"
"1447";"GASTOS COMUNS";"SERV PESSOA FÍSICA";"2002.0";"         5344.62"
"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"SERV PESSOA JURÍDICA";"2002.0";"         4649.87"
"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"MATERIAL DE CONSUMO";"2002.0";"         1733.50"
"1424";"HOSPED - HOSPITAL DE PEDIATRIA";"LOC MÃO-DE-OBRA";"2002.0";"        17672.52"
"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"PASSAGENS";"2002.0";"         6000.00"
"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"MATERIAL DE CONSUMO";"2002.0";"       181412.46"
"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"LOC MÃO-DE-OBRA";"2002.0";"        79588.30"
"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"         3360.60"
"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"EQUIP MATERIAL PERMANENTE";"2002.0";"       123471.93"
"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"SERV PESSOA JURÍDICA";"2002.0";"       163221.65"
"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"AUX FINANCEIRO ESTUDANTE";"2002.0";"         3490.00"
"285";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"SERV PESSOA FÍSICA";"2002.0";"        14663.00"
"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"EQUIP MATERIAL PERMANENTE";"2002.0";"        19899.00"
"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"SERV PESSOA JURÍDICA";"2002.0";"       399981.35"
"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"MATERIAL DE CONSUMO";"2002.0";"       130270.86"
"1465";"JOGOS UNIVERSITÁRIOS";"SERV PESSOA JURÍDICA";"2002.0";"        42726.00"
"1462";"MANUTENÇÃO DA REITORIA";"PASSAGENS";"2002.0";"       290154.08"
"1462";"MANUTENÇÃO DA REITORIA";"SERV PESSOA JURÍDICA";"2002.0";"       169226.42"
"1462";"MANUTENÇÃO DA REITORIA";"LOC MÃO-DE-OBRA";"2002.0";"       302032.43"
"1462";"MANUTENÇÃO DA REITORIA";"MATERIAL DE CONSUMO";"2002.0";"        10985.72"
"1462";"MANUTENÇÃO DA REITORIA";"DIÁRIAS";"2002.0";"       306704.16"
"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"LOC MÃO-DE-OBRA";"2002.0";"        39601.06"
"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"MATERIAL DE CONSUMO";"2002.0";"        38019.45"
"447";"MATERNIDADE ESCOLA JANUÁRIO CICCO";"SERV PESSOA JURÍDICA";"2002.0";"        40591.45"
"1461";"MONITORIA";"SERV PESSOA FÍSICA";"2002.0";"       194928.00"
"290";"MUSEU CÂMARA CASCUDO";"SERV PESSOA JURÍDICA";"2002.0";"        20818.48"
"290";"MUSEU CÂMARA CASCUDO";"MATERIAL DE CONSUMO";"2002.0";"         3023.96"
"290";"MUSEU CÂMARA CASCUDO";"AUX FINANCEIRO ESTUDANTE";"2002.0";"         1800.00"
"290";"MUSEU CÂMARA CASCUDO";"LOC MÃO-DE-OBRA";"2002.0";"        12496.33"
"292";"NÚCLEO DE HEMATOLOGIA E HEMOTERAPIA";"SERV PESSOA JURÍDICA";"2002.0";"           107.19"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"         1819.20"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"SERV PESSOA FÍSICA";"2002.0";"         9096.00"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"PASSAGENS";"2002.0";"        12448.99"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"OBRAS E INSTALAÇÕES";"2002.0";"       452346.12"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"EQUIP MATERIAL PERMANENTE";"2002.0";"       158364.93"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"DIVEXERCÍCIOS ANTERIORES";"2002.0";"           513.64"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"MATERIAL DE CONSUMO";"2002.0";"     3230774.38"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"LOC MÃO-DE-OBRA";"2002.0";"        55510.71"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"AUX FINANCEIRO ESTUDANTE";"2002.0";"         4560.50"
"252";"NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS";"SERV PESSOA JURÍDICA";"2002.0";"       838718.13"
"253";"NÚCLEO PERMANENTE DE CONCURSOS";"AUX FINANCEIRO ESTUDANTE";"2002.0";"        73508.00"
"253";"NÚCLEO PERMANENTE DE CONCURSOS";"MATERIAL DE CONSUMO";"2002.0";"       126543.20"
"253";"NÚCLEO PERMANENTE DE CONCURSOS";"EQUIP MATERIAL PERMANENTE";"2002.0";"       350979.10"
"253";"NÚCLEO PERMANENTE DE CONCURSOS";"SERV PESSOA FÍSICA";"2002.0";"       277442.73"
"253";"NÚCLEO PERMANENTE DE CONCURSOS";"SERV PESSOA JURÍDICA";"2002.0";"       271789.34"
"253";"NÚCLEO PERMANENTE DE CONCURSOS";"LOC MÃO-DE-OBRA";"2002.0";"         8330.87"
"253";"NÚCLEO PERMANENTE DE CONCURSOS";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"        56118.26"
"1469";"PAIUB";"MATERIAL DE CONSUMO";"2002.0";"           600.00"
"1469";"PAIUB";"SERV PESSOA JURÍDICA";"2002.0";"           614.00"
"1464";"PARQUE POLIESPORTIVO";"MATERIAL DE CONSUMO / DISTRIBUIÇÃO GRATUITA";"2002.0";"         4980.00"
"1464";"PARQUE POLIESPORTIVO";"MATERIAL DE CONSUMO";"2002.0";"        40297.31"
"1464";"PARQUE POLIESPORTIVO";"SERV PESSOA JURÍDICA";"2002.0";"         2400.00"
"1464";"PARQUE POLIESPORTIVO";"SERV PESSOA FÍSICA";"2002.0";"         4600.00"
"1464";"PARQUE POLIESPORTIVO";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           920.00"
"1448";"PASEP";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"       125320.29"
"251";"PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS";"MATERIAL DE CONSUMO";"2002.0";"       580914.43"
"251";"PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS";"LOC MÃO-DE-OBRA";"2002.0";"        86910.84"
"251";"PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS";"EQUIP MATERIAL PERMANENTE";"2002.0";"        10580.00"
"251";"PROAE - COORDENADORIA DO SISTEMA DE RESTAURANTES UNIVERSITÁRIOS";"SERV PESSOA JURÍDICA";"2002.0";"        19167.58"
"1710";"PROARC";"MATERIAL DE CONSUMO";"2002.0";"        10861.75"
"1710";"PROARC";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           175.00"
"1710";"PROARC";"EQUIP MATERIAL PERMANENTE";"2002.0";"           695.80"
"1710";"PROARC";"SERV PESSOA JURÍDICA";"2002.0";"           875.00"
"1708";"PROART/2002";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"           613.00"
"1708";"PROART/2002";"MATERIAL DE CONSUMO";"2002.0";"        19757.94"
"1708";"PROART/2002";"PASSAGENS";"2002.0";"           132.00"
"1708";"PROART/2002";"EQUIP MATERIAL PERMANENTE";"2002.0";"        28863.50"
"1708";"PROART/2002";"AUX FINANCEIRO ESTUDANTE";"2002.0";"           700.00"
"1708";"PROART/2002";"SERV PESSOA FÍSICA";"2002.0";"         3065.00"
"1708";"PROART/2002";"SERV PESSOA JURÍDICA";"2002.0";"        10357.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"LOC MÃO-DE-OBRA";"2002.0";"        55138.54"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"SERV PESSOA JURÍDICA";"2002.0";"       129558.61"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"SERV PESSOA FÍSICA";"2002.0";"         7380.72"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"OBRIGAÇÕES CONTRIBUTIVAS";"2002.0";"         2046.47"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"MATERIAL DE CONSUMO";"2002.0";"        40715.12"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"EQUIP MATERIAL PERMANENTE";"2002.0";"         1383.00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"AUX FINANCEIRO ESTUDANTE";"2002.0";"        30513.63"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"INDENIZAÇÕES E RESTITUIÇÕE";"2002.0";"         1200.00"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"SERV PESSOA JURÍDICA";"2002.0";"         6300.21"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"MATERIAL DE CONSUMO";"2002.0";"            61.50"
